Table_data_1	Table_data_date	Latitude	Longitude
"Wednesday, 16th. Had it calm all P.M., which at 5 o'clock obliged us to Anchor under the South Point of Princes Island, the said Point bearing South-West by West, distance 2 miles. At 8 o'clock in the A.M. a light breeze sprung up at North, with which we weigh'd and stood out to Sea. At noon Java Head bore South-East by South, distance 2 Leagues, and the West Point of Princes Island North-North-West, distance 5 Leagues; Latitude Observed 6 degrees 45 minutes South. Java Head, from which I take my departure, lies in the Latitude of 6 degrees 49 minutes South, and Longitude 255 degrees 12 minutes West from the Meridian of Greenwich, deduced from several Astronomical Observations made at Batavia by the Reverend Mr. Mohr.* (* The true longitude of Java Head is 254 degrees 49 minutes West.)"	1771-01-16	-6.75	105.2
"Thursday, 17th. Little wind and fair at 6 p.m. Java head bore East-North-East, distant 4 or 5 Leagues; at 6 a.m. it bore North-North-East, 12 Leagues. Wind North-East; course South 27 degrees 15 minutes West; distance 48 miles; latitude 7 degrees 32 minutes South; longitude 255 degrees 35 minutes West."	1771-01-17	-7.53333333333333	105.583333333333
"Friday, 18th. Light Airs and Calms, with Showers of Rain. Wind Variable; course South-West 1/2 South; distance 30 miles; latitude 7 degrees 55 minutes South; longitude 255 degrees 54 minutes West."	1771-01-18	-7.91666666666667	105.9
"Saturday, 19th. For the most part of these 24 hours had little wind and fair weather. Wind Westerly; course South 3 degrees East; distance 53 miles; latitude 8 degrees 48 minutes South; longitude 255 degrees 51 minutes West."	1771-01-19	-8.8	105.85
"Sunday, 20th. Light Airs and Calms, with some Showers of Rain. Saw 2 Sail in the North-West Quarter standing to the South-West; one of them shew'd Dutch Colours. Wind North Westerly; course South 44 degrees West; distance 36 miles; latitude 9 degrees 14 minutes South; longitude 256 degrees 15 minutes West."	1771-01-20	-9.23333333333333	104.25
"Monday, 21st. First part Little wind, the remainder a Gentle breeze; the 2 Sail in sight. Wind Easterly; course South 57 degrees West; distance 58 miles; latitude 9 degrees 46 minutes South; longitude 257 degrees 5 minutes West."	1771-01-21	-9.76666666666667	103.083333333333
"Tuesday, 22nd. Little wind and fair weather. Wind South-Westerly; course North 10 degrees West; distance 17 miles; latitude 9 degrees 29 minutes South; longitude 257 degrees 8 minutes West."	1771-01-22	-9.48333333333333	103.133333333333
"Wednesday, 23rd. Ditto weather; a swell from the Southward, and which we have had ever since we left the Straits of Sunda. Wind Ditto; course East Southerly; distance 18 miles; latitude 9 degrees 30 minutes South; longitude 256 degrees 50 minutes West."	1771-01-23	-9.5	104.833333333333
"Thursday, 24th. First part Light Airs, the remainder Calm. In the A.M. died John Trusslove, Corporal of Marines, a man much esteem'd by every body on board. Many of our people at this time lay dangerously ill of Fevers and Fluxes. We are inclinable to attribute this to the water we took in at Princes Island, and have put lime into the Casks in order to purifie it. Wind South-West by South to South-South-East; course South; distance 4 miles; latitude 9 degrees 34 minutes South; longitude 256 degrees 50 minutes West."	1771-01-24	-9.56666666666667	104.833333333333
"Friday, 25th. Light Airs and Calms; hot, sultry weather. Departed this life Mr. Sporing, a Gentleman belonging to Mr Banks's retinue. Wind Variable and Calms; course South 30 degrees East; distance 12 miles; latitude 9 degrees 44 minutes South; longitude 256 degrees 44 minutes West."	1771-01-25	-9.73333333333333	104.733333333333
"Saturday, 26th. First part little wind, the remainder calm and very hot; set up the Topmast Rigging, and clear'd ship between Decks, and wash her with Vinegar. Wind South Westerly; course South-East; distance 17 miles; latitude 9 degrees 56 minutes South; longitude 256 degrees 32 minutes West."	1771-01-26	-9.93333333333333	104.533333333333
"Sunday, 27th. Little wind, and sometimes calm. In the evening found the Variation to be 2 degrees 51 minutes West. Departed this life Mr. Sydney Parkinson, Natural History Painter to Mr. Banks, and soon after John Ravenhill, Sailmaker, a man much advanced in years. Wind Variable; course South 30 degrees West; distance 19 miles; latitude 10 degrees 12 minutes South; longitude 256 degrees 41 minutes West."	1771-01-27	-10.2	104.683333333333
"Tuesday, 29th. Very variable weather; sometimes squally, with rain, other times little wind and calms. In the Night died Mr. Charles Green, who was sent out by the Royal Society to observe the Transit of Venus. He had long been in a bad state of health, which he took no care to repair, but, on the contrary, lived in such a manner as greatly promoted the disorders he had had long upon him; this brought on the Flux, which put a period to his life. Wind North Westerly; course South 40 degrees West; distance 74 miles; latitude 11 degrees 57 minutes South; longitude 258 degrees 15 minutes West."	1771-01-29	-11.95	102.25
"Wednesday, 30th. First and Latter parts moderate breezes and Cloudy weather; the middle Squally, with rain, Thunder, and Lightning. Died of the Flux Samuel Moody and Francis Haite, 2 of the Carpenter's Crew. Wind Easterly; course South 40 degrees West; distance 67 miles; latitude 12 degrees 48 minutes South; longitude 258 degrees 59 minutes West."	1771-01-30	-12.8	102.983333333333
"Thursday, 31st. First part Moderate and fair, the remainder frequent Squalls, attended with Showers of Rain. In the course of this 24 Hours we have had 4 men died of the Flux, viz., John Thompson, Ship's Cook; Benjamin Jordan, Carpenter's Mate; James Nickolson and Archibald Wolf, Seamen; a melancholy proof of the calamitieous situation we are at present in, having hardly well men enough to tend the Sails and look after the Sick, many of whom are so ill that we have not the least hopes of their recovery. Wind East-South-East; course South-West; distance 80 miles; latitude 13 degrees 42 minutes South; longitude 259 degrees 55 minutes West."	1771-01-31	-13.7	101.916666666667
"Saturday, 2nd. A Fresh Trade, and mostly fair weather. Departed this life Daniel Roberts, Gunner's Servant, who died of the Flux. Since we have had a fresh Trade Wind this fatal disorder hath seem'd to be at a stand; yet there are several people which are so far gone, and brought so very low by it, that we have not the least hopes of their recovery. Wind East-South-East; course South 61 degrees West; distance 131 miles; latitude 15 degrees 48 minutes South; longitude 264 degrees 16 minutes West."	1771-02-02	-15.8	96.2666666666667
"Monday, 4th. A fresh Trade and hazey weather, with some Squalls, attended with Small Rain; unbent the Main Topsail to repair, and bent another. In the night died of the Flux Mr. John Bootie, Midshipman, and Mr. John Gathrey, Boatswain. Wind South-East; course South 69 degrees West; distance 141 miles; latitude 17 degrees 30 minutes South; longitude 268 degrees 32 minutes West."	1771-02-04	-17.5	92.5333333333333
